match_id,home_name,away_name,league,match_date,home_goals,away_goals,total_goals,goal_diff,ah_line,fav_side,line_mag,ticks,zone,ou_line,ah_outcome,ah_payout,ah_fav_covered,ou_outcome,ou_payout,ah_open,ah_close,ah_delta,delta_ticks,h2h_stadium_cover,h2h_general_cover,prev_home_shots_diff,prev_home_sot_diff,prev_home_danger_diff,prev_home_attacks_diff,prev_home_wdl,prev_away_shots_diff,prev_away_sot_diff,prev_away_danger_diff,prev_away_attacks_diff,prev_away_wdl,ind_local_localia,ind_local_ah,ind_local_danger_diff,ind_visitante_localia,ind_visitante_ah,ind_visitante_danger_diff,home_rank,away_rank,rank_diff,prev_home_danger_diff_bin,prev_away_danger_diff_bin,ind_local_danger_diff_bin,ind_visitante_danger_diff_bin,ticks_bin,delta_bin
2749918,Mekelakeya,Fasil Kenema,Ethiopia Premier League,3/12/2025,2,4,6,-2,0.25,HOME,0.25,1,PICK_EM,1.75,L,-1.0,-1,OVER_W,1.0,0.25,0.25,0.0,0,COVER,COVER,3,2,17,35,D,10,-1,84,70,L,A,-0.25,18,H,0.5,-7,99,99,0,pos,muy_pos,pos,neg,low,drop
2760129,Kedus Giorgis,Hadiya Hossana,Ethiopia Premier League,4/2/2025,0,0,0,0,0.0,HOME,0.0,0,PICK_EM,1.75,P,0.0,0,UNDER_W,1.0,0.25,0.0,-0.25,-1,PUSH,PUSH,-2,-2,-6,7,D,2,3,17,-18,D,A,0.0,-3,A,0.25,-28,99,99,0,neg,pos,neutro,muy_neg,low,drop
2749919,Kedus Giorgis,Dire Dawa,Ethiopia Premier League,3/12/2025,0,0,0,0,0.5,HOME,0.5,2,MUST_WIN,2.0,W,1.0,1,UNDER_W,1.0,0.75,0.5,-0.25,-1,NO_COVER,NO_COVER,-4,-2,-23,-32,L,1,1,11,-19,L,H,0.5,-27,H,0.0,24,99,99,0,muy_neg,pos,muy_neg,muy_pos,low,drop
2760418,Welwalo Adigrat,Fasil Kenema,Ethiopia Premier League,4/3/2025,1,2,3,-1,-0.5,AWAY,0.5,2,MUST_WIN,2.0,L,-1.0,-1,OVER_W,1.0,0.5,-0.5,-1.0,-4,NO_COVER,NO_COVER,-9,0,-55,-63,D,4,0,-33,-18,W,A,0.75,17,A,0.0,1,99,99,0,muy_neg,muy_neg,pos,neutro,low,strong_drop
2760419,Wolaita Dicha,Mekelle 70 Enderta FC,Ethiopia Premier League,4/3/2025,1,0,1,1,0.5,HOME,0.5,2,MUST_WIN,2.0,W,1.0,1,UNDER_W,1.0,0.5,0.5,0.0,0,COVER,COVER,-2,2,-3,12,W,-4,-1,-10,-19,W,A,0.0,25,H,0.5,22,99,99,0,neutro,neg,muy_pos,muy_pos,low,drop
2760420,Hawassa City FC,Ethiopian Insurance FC,Ethiopia Premier League,4/3/2025,1,2,3,-1,-0.5,AWAY,0.5,2,MUST_WIN,2.0,L,-1.0,-1,OVER_W,1.0,0.25,-0.5,-0.75,-3,NO_COVER,NO_COVER,-1,0,-16,-10,D,11,4,13,3,W,A,0.25,29,H,0.75,-14,99,99,0,neg,pos,muy_pos,neg,low,strong_drop
2760130,Adama City,Dire Dawa,Ethiopia Premier League,4/2/2025,1,3,4,-2,0.0,HOME,0.0,0,PICK_EM,2.0,L,-1.0,-1,OVER_W,1.0,0.5,0.0,-0.5,-2,COVER,COVER,-2,-3,-31,22,L,2,2,6,-7,D,H,0.25,-5,H,0.75,13,99,99,0,muy_neg,pos,neutro,pos,low,strong_drop
2761114,Arba Minch,Ethio Electric FC,Ethiopia Premier League,4/5/2025,2,0,2,2,0.25,HOME,0.25,1,PICK_EM,1.75,W,1.0,1,OVER_HW,0.5,1.0,0.25,-0.75,-3,COVER,COVER,4,1,10,19,L,7,3,47,27,W,A,-0.25,-31,H,0.0,-62,99,99,0,pos,muy_pos,muy_neg,muy_neg,low,strong_drop
2760710,Mekelakeya,Ethiopia Bunna,Ethiopia Premier League,4/4/2025,0,1,1,-1,-0.25,AWAY,0.25,1,PICK_EM,2.25,L,-1.0,-1,UNDER_W,1.0,0.25,-0.25,-0.5,-2,NO_COVER,NO_COVER,-4,0,33,18,L,1,0,16,10,D,A,-0.75,0,A,0.0,-17,99,99,0,muy_pos,pos,neutro,neg,low,strong_drop
2760712,Bahir Dar Kenema FC,Shire Endaselassie FC,Ethiopia Premier League,4/4/2025,0,0,0,0,0.75,HOME,0.75,3,MUST_WIN,2.25,W,1.0,1,UNDER_W,1.0,0.75,0.75,0.0,0,,,0,0,13,4,W,1,-2,1,-1,L,A,-0.5,-50,A,0.25,-2,99,99,0,pos,neutro,muy_neg,neutro,mid,drop
2762561,Fasil Kenema,Kedus Giorgis,Ethiopia Premier League,4/7/2025,2,1,3,1,0.0,HOME,0.0,0,PICK_EM,1.75,W,1.0,1,OVER_W,1.0,-0.25,0.0,0.25,1,NO_COVER,NO_COVER,0,0,0,0,D,1,-2,27,21,L,A,0.25,-14,H,0.25,-4,99,99,0,neutro,muy_pos,neg,neutro,low,rise
2761113,Ethiopia Nigd Bank,Sidama Bunna,Ethiopia Premier League,4/5/2025,2,1,3,1,0.25,HOME,0.25,1,PICK_EM,1.75,W,1.0,1,OVER_W,1.0,0.75,0.25,-0.5,-2,COVER,COVER,4,5,-4,-10,W,2,-2,31,30,D,A,-0.25,-17,,,0,99,99,0,neutro,muy_pos,neg,neutro,low,strong_drop
2762667,Adama City,Wolaita Dicha,Ethiopia Premier League,4/8/2025,0,0,0,0,-0.5,AWAY,0.5,2,MUST_WIN,2.0,L,-1.0,-1,UNDER_W,1.0,0.0,-0.5,-0.5,-2,NO_COVER,NO_COVER,9,4,29,3,L,4,2,23,32,W,H,0.25,-5,,,0,99,99,0,muy_pos,muy_pos,neutro,neutro,low,strong_drop
2762558,Welwalo Adigrat,Ethiopian Insurance FC,Ethiopia Premier League,4/7/2025,1,1,2,0,-1.0,AWAY,1.0,4,WIN_BY_1,2.25,L,-1.0,-1,UNDER_HW,0.5,-1.0,-1.0,0.0,0,,,-2,-2,-19,-19,L,0,-1,-23,-43,W,A,0.75,-13,H,0.5,-34,99,99,0,neg,muy_neg,neg,muy_neg,mid,drop
2762665,Hadiya Hossana,Dire Dawa,Ethiopia Premier League,4/8/2025,1,1,2,0,0.5,HOME,0.5,2,MUST_WIN,1.75,W,1.0,1,OVER_HW,0.5,0.0,0.5,0.5,2,COVER,COVER,-5,-3,0,-22,L,-9,-4,-29,-3,W,H,0.25,-24,A,0.25,-30,99,99,0,neutro,muy_neg,muy_neg,muy_neg,low,rise
2762983,Ethio Electric FC,Hawassa City FC,Ethiopia Premier League,4/9/2025,1,1,2,0,0.25,HOME,0.25,1,PICK_EM,1.75,HW,0.5,1,OVER_HW,0.5,0.25,0.25,0.0,0,COVER,COVER,-1,2,-1,1,W,7,3,-37,-73,W,H,0.0,62,,,0,99,99,0,neutro,muy_neg,muy_pos,neutro,low,drop
2763001,Bahir Dar Kenema FC,Ethiopia Bunna,Ethiopia Premier League,4/10/2025,2,0,2,2,0.25,HOME,0.25,1,PICK_EM,1.75,W,1.0,1,OVER_HW,0.5,0.0,0.25,0.25,1,COVER,COVER,13,4,47,21,D,-4,2,-15,20,W,A,0.25,-17,A,-0.25,-19,99,99,0,muy_pos,neg,neg,neg,low,rise
2762982,Shire Endaselassie FC,Sidama Bunna,Ethiopia Premier League,4/9/2025,0,1,1,-1,0.0,HOME,0.0,0,PICK_EM,1.75,L,-1.0,-1,UNDER_W,1.0,0.0,0.0,0.0,0,NO_COVER,NO_COVER,-9,-3,-25,-15,L,7,-2,76,75,L,H,-0.25,-25,A,0.25,76,99,99,0,muy_neg,muy_pos,muy_neg,muy_pos,low,drop
2762668,Mekelakeya,Mekelle 70 Enderta FC,Ethiopia Premier League,4/8/2025,1,0,1,1,0.25,HOME,0.25,1,PICK_EM,1.75,W,1.0,1,UNDER_W,1.0,0.25,0.25,0.0,0,,,4,-2,15,-20,L,0,1,-15,-2,L,,,0,A,0.25,0,99,99,0,pos,neg,neutro,neutro,low,drop
2763000,Arba Minch,Ethiopia Nigd Bank,Ethiopia Premier League,4/10/2025,1,1,2,0,-0.25,AWAY,0.25,1,PICK_EM,2.0,HL,-0.5,-1,PUSH,0.0,-0.25,-0.25,0.0,0,,,4,4,-34,-20,W,4,1,23,26,L,,,0,H,0.25,58,99,99,0,muy_neg,muy_pos,neutro,muy_pos,low,drop
2765225,Welwalo Adigrat,Shire Endaselassie FC,Ethiopia Premier League,4/13/2025,1,1,2,0,0.0,HOME,0.0,0,PICK_EM,1.75,P,0.0,0,OVER_HW,0.5,0.25,0.0,-0.25,-1,NO_COVER,NO_COVER,-4,-1,-60,-57,D,-13,-4,-47,-21,D,,,0,A,0.75,-30,99,99,0,muy_neg,muy_neg,neutro,muy_neg,low,drop
2765547,Kedus Giorgis,Ethiopia Nigd Bank,Ethiopia Premier League,4/14/2025,0,1,1,-1,-0.25,AWAY,0.25,1,PICK_EM,1.75,L,-1.0,-1,UNDER_W,1.0,-0.25,-0.25,0.0,0,,,-5,0,30,15,D,3,2,2,0,D,H,0.5,3,A,0.25,15,99,99,0,muy_pos,neutro,neutro,pos,low,drop
2765226,Hadiya Hossana,Mekelle 70 Enderta FC,Ethiopia Premier League,4/13/2025,0,2,2,-2,0.5,HOME,0.5,2,MUST_WIN,1.75,L,-1.0,-1,OVER_HW,0.5,0.5,0.5,0.0,0,,,2,0,8,-37,D,6,2,16,-13,L,A,0.5,37,A,0.25,-42,99,99,0,pos,pos,muy_pos,muy_neg,low,drop
2765545,Sidama Bunna,Bahir Dar Kenema FC,Ethiopia Premier League,4/14/2025,1,0,1,1,-0.25,AWAY,0.25,1,PICK_EM,1.75,W,1.0,1,UNDER_W,1.0,-0.75,-0.25,0.5,2,NO_COVER,NO_COVER,-2,-1,0,16,D,5,3,0,22,W,H,0.0,-17,,,0,99,99,0,neutro,neutro,neg,neutro,low,rise
2765840,Ethiopia Bunna,Fasil Kenema,Ethiopia Premier League,4/15/2025,1,0,1,1,0.5,HOME,0.5,2,MUST_WIN,2.0,W,1.0,1,UNDER_W,1.0,0.0,0.5,0.5,2,COVER,COVER,-1,0,-40,-53,W,2,2,19,19,W,H,1.0,40,A,0.25,-33,99,99,0,muy_neg,pos,muy_pos,muy_neg,low,rise
2765546,Hawassa City FC,Wolaita Dicha,Ethiopia Premier League,4/14/2025,1,0,1,1,0.0,HOME,0.0,0,PICK_EM,1.75,W,1.0,1,UNDER_W,1.0,-0.5,0.0,0.5,2,COVER,COVER,0,1,23,43,L,7,4,33,7,D,A,0.0,-26,A,0.75,-23,99,99,0,muy_pos,muy_pos,muy_neg,muy_neg,low,rise
2770221,Dire Dawa,Ethio Electric FC,Ethiopia Premier League,4/27/2025,0,2,2,-2,0.0,HOME,0.0,0,PICK_EM,1.75,L,-1.0,-1,OVER_HW,0.5,0.0,0.0,0.0,0,PUSH,PUSH,-4,-1,-47,-53,D,-4,-4,34,20,L,H,0.75,-13,H,-1.0,25,99,99,0,muy_neg,muy_pos,neg,muy_pos,low,drop
2765841,Mekelakeya,Arba Minch,Ethiopia Premier League,4/15/2025,1,0,1,1,0.5,HOME,0.5,2,MUST_WIN,2.25,W,1.0,1,UNDER_W,1.0,0.0,0.5,0.5,2,NO_COVER,NO_COVER,-6,-2,-16,13,W,2,3,31,-22,W,H,0.5,17,H,0.25,-10,99,99,0,neg,muy_pos,pos,neg,low,rise
2765829,Ethiopian Insurance FC,Adama City,Ethiopia Premier League,4/16/2025,3,1,4,2,1.0,HOME,1.0,4,WIN_BY_1,2.0,W,1.0,1,OVER_W,1.0,0.25,1.0,0.75,3,COVER,COVER,-4,-1,-23,-26,W,2,1,0,-16,D,,,0,H,-0.25,17,99,99,0,muy_neg,neutro,neutro,pos,mid,strong_rise
2767021,Arba Minch,Shire Endaselassie FC,Ethiopia Premier League,4/20/2025,0,0,0,0,0.5,HOME,0.5,2,MUST_WIN,1.75,W,1.0,1,UNDER_W,1.0,0.5,0.5,0.0,0,,,-3,-2,-2,0,D,-3,0,-22,-5,D,H,1.0,-5,H,-0.25,25,99,99,0,neutro,muy_neg,neutro,muy_pos,low,drop
2766741,Welwalo Adigrat,Kedus Giorgis,Ethiopia Premier League,4/19/2025,1,3,4,-2,-0.75,AWAY,0.75,3,MUST_WIN,2.0,L,-1.0,-1,OVER_W,1.0,-0.75,-0.75,0.0,0,,,3,0,22,5,D,1,-1,38,9,L,H,-0.5,-19,H,0.5,3,99,99,0,muy_pos,muy_pos,neg,neutro,mid,drop
2767212,Adama City,Mekelakeya,Ethiopia Premier League,4/21/2025,0,2,2,-2,-0.75,AWAY,0.75,3,MUST_WIN,2.25,L,-1.0,-1,UNDER_HW,0.5,0.0,-0.75,-0.75,-3,COVER,COVER,-7,-4,-33,-7,D,4,1,47,53,D,H,0.0,29,,,0,99,99,0,muy_neg,muy_pos,muy_pos,neutro,mid,strong_drop
2767213,Fasil Kenema,Dire Dawa,Ethiopia Premier League,4/21/2025,0,1,1,-1,0.25,HOME,0.25,1,PICK_EM,2.0,L,-1.0,-1,UNDER_W,1.0,0.25,0.25,0.0,0,NO_COVER,NO_COVER,-1,1,-38,-9,W,-2,0,-8,37,D,A,0.25,-14,A,0.5,6,99,99,0,muy_neg,neg,neg,pos,low,drop
2766738,Wolaita Dicha,Hadiya Hossana,Ethiopia Premier League,4/19/2025,1,3,4,-2,0.0,HOME,0.0,0,PICK_EM,1.75,L,-1.0,-1,OVER_W,1.0,-0.25,0.0,0.25,1,NO_COVER,NO_COVER,0,-1,15,2,W,5,0,-30,-15,D,A,0.0,-23,H,0.5,19,99,99,0,pos,muy_neg,muy_neg,pos,low,rise
2767023,Ethiopia Bunna,Sidama Bunna,Ethiopia Premier League,4/20/2025,0,1,1,-1,0.25,HOME,0.25,1,PICK_EM,2.0,L,-1.0,-1,UNDER_W,1.0,0.5,0.25,-0.25,-1,COVER,COVER,1,1,-23,-13,W,8,2,12,4,W,A,-0.25,19,H,0.0,-33,99,99,0,muy_neg,pos,pos,muy_neg,low,drop
2767211,Bahir Dar Kenema FC,Mekelle 70 Enderta FC,Ethiopia Premier League,4/21/2025,4,1,5,3,0.5,HOME,0.5,2,MUST_WIN,2.0,W,1.0,1,OVER_W,1.0,0.5,0.5,0.0,0,,,-3,1,-17,-31,W,3,0,19,36,W,A,0.0,0,A,0.25,0,99,99,0,neg,pos,neutro,neutro,low,drop
2768269,Ethio Electric FC,Ethiopian Insurance FC,Ethiopia Premier League,4/22/2025,0,2,2,-2,-1.0,AWAY,1.0,4,WIN_BY_1,2.25,L,-1.0,-1,UNDER_HW,0.5,-0.5,-1.0,-0.5,-2,NO_COVER,NO_COVER,-3,-2,-9,-11,D,4,1,60,57,D,H,0.75,28,A,-0.5,-23,99,99,0,neg,muy_pos,muy_pos,muy_neg,mid,strong_drop
2771479,Shire Endaselassie FC,Wolaita Dicha,Ethiopia Premier League,4/30/2025,1,1,2,0,0.0,HOME,0.0,0,PICK_EM,1.75,P,0.0,0,OVER_HW,0.5,0.0,0.0,0.0,0,,,-8,-2,-12,-4,L,-7,-3,37,23,L,,,0,H,0.0,-17,99,99,0,neg,muy_pos,neutro,neg,low,drop
2771483,Adama City,Welwalo Adigrat,Ethiopia Premier League,4/30/2025,1,1,2,0,0.25,HOME,0.25,1,PICK_EM,1.75,HW,0.5,1,OVER_HW,0.5,0.75,0.25,-0.5,-2,COVER,COVER,0,0,0,0,L,2,-2,3,-12,L,H,-0.5,-33,A,0.75,-17,99,99,0,neutro,neutro,muy_neg,neg,low,strong_drop
2768575,Hawassa City FC,Ethiopia Nigd Bank,Ethiopia Premier League,4/22/2025,2,1,3,1,-0.25,AWAY,0.25,1,PICK_EM,2.25,W,1.0,1,OVER_W,1.0,0.0,-0.25,-0.25,-1,NO_COVER,NO_COVER,7,3,-37,-23,W,5,3,-18,-7,W,A,1.0,13,A,0.0,6,99,99,0,muy_neg,neg,pos,pos,low,drop
2771655,Mekelle 70 Enderta FC,Kedus Giorgis,Ethiopia Premier League,5/1/2025,0,1,1,-1,0.0,HOME,0.0,0,PICK_EM,1.75,L,-1.0,-1,UNDER_W,1.0,0.0,0.0,0.0,0,,,-7,-3,37,73,L,3,3,-11,-18,W,H,0.5,-22,H,1.0,-13,99,99,0,muy_pos,neg,muy_neg,neg,low,drop
2771663,Ethiopia Bunna,Dire Dawa,Ethiopia Premier League,5/1/2025,2,0,2,2,0.5,HOME,0.5,2,MUST_WIN,2.0,W,1.0,1,PUSH,0.0,0.25,0.5,0.25,1,NO_COVER,NO_COVER,-2,-1,-2,-4,L,-3,0,1,-13,W,H,0.5,-23,H,0.0,70,99,99,0,neutro,neutro,muy_neg,muy_pos,low,rise
2771912,Bahir Dar Kenema FC,Ethio Electric FC,Ethiopia Premier League,5/2/2025,2,0,2,2,0.5,HOME,0.5,2,MUST_WIN,2.0,W,1.0,1,PUSH,0.0,0.5,0.5,0.0,0,COVER,COVER,8,5,-33,-41,W,-1,1,-6,-28,W,H,0.25,30,H,0.0,-62,99,99,0,muy_neg,neg,muy_pos,muy_neg,low,drop
2771659,Fasil Kenema,Hadiya Hossana,Ethiopia Premier League,5/1/2025,1,1,2,0,0.0,HOME,0.0,0,PICK_EM,1.75,P,0.0,0,OVER_HW,0.5,0.75,0.0,-0.75,-3,NO_COVER,NO_COVER,3,0,-1,13,L,0,0,0,0,W,A,0.0,-15,H,0.5,-8,99,99,0,neutro,neutro,neg,neg,low,strong_drop
2771913,Ethiopia Nigd Bank,Mekelakeya,Ethiopia Premier League,5/2/2025,0,0,0,0,0.25,HOME,0.25,1,PICK_EM,1.75,HW,0.5,1,UNDER_W,1.0,0.25,0.25,0.0,0,NO_COVER,NO_COVER,-7,2,-76,-75,W,0,0,0,0,W,A,-0.25,-17,A,-0.25,-12,99,99,0,muy_neg,neutro,neg,neg,low,drop
2772291,Hawassa City FC,Sidama Bunna,Ethiopia Premier League,5/3/2025,1,1,2,0,0.25,HOME,0.25,1,PICK_EM,1.75,HW,0.5,1,OVER_HW,0.5,0.25,0.25,0.0,0,COVER,COVER,5,-1,37,19,W,2,1,2,4,W,H,-0.75,-16,A,0.25,76,99,99,0,muy_pos,neutro,neg,muy_pos,low,drop
2772976,Adama City,Mekelle 70 Enderta FC,Ethiopia Premier League,5/5/2025,0,0,0,0,0.0,HOME,0.0,0,PICK_EM,2.0,P,0.0,0,UNDER_W,1.0,0.0,0.0,0.0,0,,,2,1,-1,4,D,-8,-5,33,41,L,,,0,H,0.5,22,99,99,0,neutro,muy_pos,neutro,muy_pos,low,drop
2772289,Arba Minch,Ethiopian Insurance FC,Ethiopia Premier League,5/3/2025,0,2,2,-2,-0.5,AWAY,0.5,2,MUST_WIN,1.75,L,-1.0,-1,OVER_HW,0.5,2.5,-0.5,-3.0,-12,NO_COVER,NO_COVER,-1,0,-14,-9,D,3,2,25,32,W,H,0.25,-34,H,0.75,-30,99,99,0,neg,muy_pos,muy_neg,muy_neg,low,strong_drop
2773359,Ethio Electric FC,Kedus Giorgis,Ethiopia Premier League,5/6/2025,0,1,1,-1,-0.25,AWAY,0.25,1,PICK_EM,2.0,L,-1.0,-1,UNDER_W,1.0,-1.25,-0.25,1.0,4,NO_COVER,NO_COVER,-3,-2,-25,-32,L,3,1,1,-9,W,H,0.0,62,,,0,99,99,0,muy_neg,neutro,muy_pos,neutro,low,strong_rise
2772977,Ethiopia Bunna,Hadiya Hossana,Ethiopia Premier League,5/5/2025,1,0,1,1,0.25,HOME,0.25,1,PICK_EM,2.0,W,1.0,1,UNDER_W,1.0,0.25,0.25,0.0,0,COVER,COVER,1,6,-9,1,W,8,6,13,-19,D,H,0.5,-23,H,0.5,-8,99,99,0,neg,pos,muy_neg,neg,low,drop
2773357,Ethiopia Nigd Bank,Welwalo Adigrat,Ethiopia Premier League,5/6/2025,2,2,4,0,1.0,HOME,1.0,4,WIN_BY_1,2.0,W,1.0,1,OVER_W,1.0,1.0,1.0,0.0,0,,,8,1,5,3,D,-2,-1,1,-4,D,A,-0.25,-17,A,0.75,-17,99,99,0,neutro,neutro,neg,neg,mid,drop
2773360,Shire Endaselassie FC,Fasil Kenema,Ethiopia Premier League,5/6/2025,1,1,2,0,-0.25,AWAY,0.25,1,PICK_EM,2.25,HL,-0.5,-1,UNDER_HW,0.5,0.0,-0.25,-0.25,-1,COVER,COVER,-9,-3,-26,-8,D,-1,-1,23,13,L,H,-0.25,19,A,0.0,15,99,99,0,muy_neg,muy_pos,pos,pos,low,drop
2773605,Dire Dawa,Hawassa City FC,Ethiopia Premier League,5/8/2025,0,1,1,-1,0.0,HOME,0.0,0,PICK_EM,2.0,L,-1.0,-1,UNDER_W,1.0,0.25,0.0,-0.25,-1,COVER,COVER,1,-1,6,28,L,3,2,9,11,D,H,0.0,6,A,0.25,9,99,99,0,pos,pos,pos,pos,low,drop
2773573,Wolaita Dicha,Arba Minch,Ethiopia Premier League,5/7/2025,2,1,3,1,0.0,HOME,0.0,0,PICK_EM,1.75,W,1.0,1,OVER_W,1.0,0.25,0.0,-0.25,-1,PUSH,PUSH,0,0,0,0,L,-6,-1,-23,-29,L,,,0,H,0.25,19,99,99,0,neutro,muy_neg,neutro,pos,low,drop
2773604,Sidama Bunna,Mekelakeya,Ethiopia Premier League,5/8/2025,2,2,4,0,-0.25,AWAY,0.25,1,PICK_EM,2.0,HL,-0.5,-1,OVER_W,1.0,-0.25,-0.25,0.0,0,NO_COVER,NO_COVER,-1,0,-16,-19,W,-8,-1,-5,-3,D,A,0.25,-76,H,0.25,17,99,99,0,neg,neutro,muy_neg,pos,low,drop
2773574,Ethiopian Insurance FC,Bahir Dar Kenema FC,Ethiopia Premier League,5/9/2025,1,2,3,-1,0.5,HOME,0.5,2,MUST_WIN,2.0,L,-1.0,-1,OVER_W,1.0,-0.5,0.5,1.0,4,COVER,COVER,5,-3,20,22,W,1,0,16,19,L,,,0,,,0,99,99,0,pos,pos,neutro,neutro,low,strong_rise
2775046,Kedus Giorgis,Adama City,Ethiopia Premier League,5/11/2025,0,1,1,-1,0.5,HOME,0.5,2,MUST_WIN,2.0,L,-1.0,-1,UNDER_W,1.0,0.75,0.5,-0.25,-1,COVER,COVER,-5,-3,18,7,L,-5,3,-20,-22,L,,,0,H,-0.25,17,99,99,0,pos,neg,neutro,pos,low,drop
2775107,Arba Minch,Hawassa City FC,Ethiopia Premier League,5/12/2025,0,1,1,-1,0.25,HOME,0.25,1,PICK_EM,2.0,L,-1.0,-1,UNDER_W,1.0,0.0,0.25,0.25,1,COVER,COVER,-5,-5,-40,-26,L,-5,2,9,1,W,A,0.75,-13,H,-0.5,-23,99,99,0,muy_neg,pos,neg,muy_neg,low,rise
2775048,Ethiopia Bunna,Wolaita Dicha,Ethiopia Premier League,5/11/2025,1,0,1,1,0.25,HOME,0.25,1,PICK_EM,1.75,W,1.0,1,UNDER_W,1.0,0.25,0.25,0.0,0,COVER,COVER,-1,-1,-32,-27,W,9,3,26,8,D,A,-0.25,19,H,0.0,0,99,99,0,muy_neg,muy_pos,pos,neutro,low,drop
2776024,Dire Dawa,Mekelle 70 Enderta FC,Ethiopia Premier League,5/13/2025,1,1,2,0,0.25,HOME,0.25,1,PICK_EM,2.0,HW,0.5,1,PUSH,0.0,0.25,0.25,0.0,0,NO_COVER,NO_COVER,5,-2,-9,-1,L,3,-2,23,1,D,A,0.0,29,H,0.0,-37,99,99,0,neg,muy_pos,muy_pos,muy_neg,low,drop
2775108,Ethio Electric FC,Sidama Bunna,Ethiopia Premier League,5/12/2025,1,2,3,-1,0.0,HOME,0.0,0,PICK_EM,2.0,L,-1.0,-1,OVER_W,1.0,0.0,0.0,0.0,0,PUSH,PUSH,5,0,37,46,L,5,3,-9,11,D,H,0.25,-9,,,0,99,99,0,muy_pos,neg,neg,neutro,low,drop
2776026,Fasil Kenema,Ethiopian Insurance FC,Ethiopia Premier League,5/13/2025,0,2,2,-2,-0.5,AWAY,0.5,2,MUST_WIN,2.0,L,-1.0,-1,PUSH,0.0,0.0,-0.5,-0.5,-2,NO_COVER,NO_COVER,-8,-6,-13,19,D,5,5,40,26,W,A,0.25,-84,A,-0.25,23,99,99,0,neg,muy_pos,muy_neg,muy_pos,low,strong_drop
2776051,Mekelakeya,Shire Endaselassie FC,Ethiopia Premier League,5/14/2025,1,1,2,0,0.5,HOME,0.5,2,MUST_WIN,2.0,W,1.0,1,PUSH,0.0,0.5,0.5,0.0,0,,,6,1,23,29,W,1,0,14,9,D,H,0.5,23,A,0.5,14,99,99,0,muy_pos,pos,muy_pos,pos,low,drop
2776023,Hadiya Hossana,Welwalo Adigrat,Ethiopia Premier League,5/13/2025,3,2,5,1,0.5,HOME,0.5,2,MUST_WIN,1.75,W,1.0,1,OVER_W,1.0,0.5,0.5,0.0,0,,,-3,0,-19,-36,L,-3,-1,-26,5,D,H,0.25,-15,A,0.5,22,99,99,0,neg,muy_neg,neg,muy_pos,low,drop
2776786,Hawassa City FC,Kedus Giorgis,Ethiopia Premier League,5/16/2025,2,1,3,1,0.0,HOME,0.0,0,PICK_EM,2.0,W,1.0,1,OVER_W,1.0,-1.0,0.0,1.0,4,NO_COVER,NO_COVER,-5,-3,9,-11,D,-5,0,-37,-46,W,A,0.25,-9,,,0,99,99,0,pos,muy_neg,neg,neutro,low,strong_rise
2776785,Sidama Bunna,Wolaita Dicha,Ethiopia Premier League,5/16/2025,1,0,1,1,0.25,HOME,0.25,1,PICK_EM,2.0,W,1.0,1,UNDER_W,1.0,0.0,0.25,0.25,1,COVER,COVER,0,-1,8,8,D,0,1,30,40,L,A,0.25,-2,,,0,99,99,0,pos,muy_pos,neutro,neutro,low,rise
2776050,Ethiopia Nigd Bank,Bahir Dar Kenema FC,Ethiopia Premier League,5/14/2025,0,0,0,0,0.0,HOME,0.0,0,PICK_EM,1.75,P,0.0,0,UNDER_W,1.0,0.25,0.0,-0.25,-1,PUSH,PUSH,3,1,26,-5,D,0,0,0,0,W,A,0.5,-23,,,0,99,99,0,muy_pos,neutro,muy_neg,neutro,low,drop
2777382,Mekelle 70 Enderta FC,Ethiopian Insurance FC,Ethiopia Premier League,5/17/2025,0,1,1,-1,-1.0,AWAY,1.0,4,WIN_BY_1,2.0,L,-1.0,-1,UNDER_W,1.0,-1.0,-1.0,0.0,0,,,-3,-1,-1,9,L,2,0,-12,7,W,,,0,,,0,99,99,0,neutro,neg,neutro,neutro,mid,drop
2777383,Dire Dawa,Arba Minch,Ethiopia Premier League,5/17/2025,1,0,1,1,0.0,HOME,0.0,0,PICK_EM,1.75,W,1.0,1,UNDER_W,1.0,0.75,0.0,-0.75,-3,COVER,COVER,0,-1,6,4,D,2,-2,-25,-16,L,,,0,H,0.25,-10,99,99,0,pos,muy_neg,neutro,neg,low,strong_drop
2777496,Welwalo Adigrat,Ethio Electric FC,Ethiopia Premier League,5/18/2025,0,0,0,0,-0.25,AWAY,0.25,1,PICK_EM,2.0,HL,-0.5,-1,UNDER_W,1.0,-0.25,-0.25,0.0,0,,,-3,-3,11,18,L,0,-3,6,10,L,,,0,H,-0.25,-37,99,99,0,pos,pos,neutro,muy_neg,low,drop
2777498,Fasil Kenema,Ethiopia Nigd Bank,Ethiopia Premier League,5/18/2025,1,1,2,0,0.25,HOME,0.25,1,PICK_EM,1.75,HW,0.5,1,OVER_HW,0.5,0.0,0.25,0.25,1,NO_COVER,NO_COVER,-2,0,12,-7,L,-5,1,-37,-19,L,H,0.5,38,A,0.5,23,99,99,0,pos,muy_neg,muy_pos,muy_pos,low,rise
